# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2263254	2264066	-	WP_011546981.1	WP_011546981.1		FRG domain-containing protein			BCEN2424_RS25720	813	270	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2264158	2264892	-							BCEN2424_RS25725	735		old_locus_tag=Bcen2424_5210
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2264158	2264892	-	WP_011546980.1	WP_011546980.1		TatD family hydrolase			BCEN2424_RS25725	735	244	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2264889	2266175	-							BCEN2424_RS25730	1287		old_locus_tag=Bcen2424_5211
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2264889	2266175	-	WP_011546979.1	WP_011546979.1		hypothetical protein			BCEN2424_RS25730	1287	428	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2266172	2266993	-							BCEN2424_RS25735	822		old_locus_tag=Bcen2424_5212
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2266172	2266993	-	WP_011546978.1	WP_011546978.1		hypothetical protein			BCEN2424_RS25735	822	273	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2266993	2268879	-							BCEN2424_RS25740	1887		old_locus_tag=Bcen2424_5213
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2266993	2268879	-	WP_011546977.1	WP_011546977.1		NTPase KAP			BCEN2424_RS25740	1887	628	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2269190	2269492	+							BCEN2424_RS34390	303		old_locus_tag=Bcen2424_5214
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2269190	2269492	+	WP_011546976.1	WP_011546976.1		H-NS histone family protein			BCEN2424_RS34390	303	100	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2269605	2270390	-							BCEN2424_RS34395	786		old_locus_tag=Bcen2424_5215
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2269605	2270390	-	WP_011546975.1	WP_011546975.1		TniQ family protein			BCEN2424_RS34395	786	261	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2270491	2271432	-							BCEN2424_RS34400	942		old_locus_tag=Bcen2424_5216
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2270491	2271432	-	WP_011546974.1	WP_011546974.1		hypothetical protein			BCEN2424_RS34400	942	313	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2271517	2272455	-							BCEN2424_RS34405	939		old_locus_tag=Bcen2424_5217
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2271517	2272455	-	WP_011546973.1	WP_011546973.1		AAA family ATPase			BCEN2424_RS34405	939	312	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2272500	2274488	-							BCEN2424_RS25745	1989		old_locus_tag=Bcen2424_5218
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2272500	2274488	-	WP_011546972.1	WP_011546972.1		DDE-type integrase/transposase/recombinase			BCEN2424_RS25745	1989	662	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2274488	2275591	-							BCEN2424_RS25750	1104		old_locus_tag=Bcen2424_5219
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2274488	2275591	-	WP_011694849.1	WP_011694849.1		hypothetical protein			BCEN2424_RS25750	1104	367	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2275679	2276086	-							BCEN2424_RS34410	408		
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2275679	2276086	-	WP_011546970.1	WP_011546970.1		helix-turn-helix domain-containing protein			BCEN2424_RS34410	408	135	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2276762	2277955	+							BCEN2424_RS25755	1194		old_locus_tag=Bcen2424_5220
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2276762	2277955	+	WP_012339444.1	WP_012339444.1		AAA family ATPase			BCEN2424_RS25755	1194	397	
gene	tRNA	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2277999	2278123	-							BCEN2424_RS37130	125		
tRNA		GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2277999	2278123	-				tRNA-OTHER			BCEN2424_RS37130	125		
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2278311	2278796	-							BCEN2424_RS25760	486		old_locus_tag=Bcen2424_5221
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2278311	2278796	-	WP_011546968.1	WP_011546968.1		helix-turn-helix domain-containing protein			BCEN2424_RS25760	486	161	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2279326	2280228	+							BCEN2424_RS25765	903		old_locus_tag=Bcen2424_5222
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2279326	2280228	+	WP_011546967.1	WP_011546967.1		hypothetical protein			BCEN2424_RS25765	903	300	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2281191	2289527	+							BCEN2424_RS37135	8337		old_locus_tag=Bcen2424_5223
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2281191	2289527	+	WP_011694851.1	WP_011694851.1		hemagglutinin			BCEN2424_RS37135	8337	2778	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2289648	2290313	+							BCEN2424_RS25805	666		old_locus_tag=Bcen2424_5224
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2289648	2290313	+	WP_011546965.1	WP_011546965.1		OmpA family protein			BCEN2424_RS25805	666	221	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2290714	2291859	+							BCEN2424_RS25810	1146		old_locus_tag=Bcen2424_5225
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2290714	2291859	+	WP_006480560.1	WP_006480560.1		DUF2827 domain-containing protein			BCEN2424_RS25810	1146	381	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2291874	2293028	+							BCEN2424_RS25815	1155		old_locus_tag=Bcen2424_5226
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2291874	2293028	+	WP_011546964.1	WP_011546964.1		DUF2827 domain-containing protein			BCEN2424_RS25815	1155	384	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2293055	2293522	+							BCEN2424_RS25820	468		old_locus_tag=Bcen2424_5227
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2293055	2293522	+	WP_011546963.1	WP_011546963.1		DUF4019 domain-containing protein			BCEN2424_RS25820	468	155	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2293556	2294692	+							BCEN2424_RS25825	1137		old_locus_tag=Bcen2424_5228
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2293556	2294692	+	WP_011546962.1	WP_011546962.1		DUF2827 domain-containing protein			BCEN2424_RS25825	1137	378	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2294717	2296690	+							BCEN2424_RS25830	1974		old_locus_tag=Bcen2424_5229
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2294717	2296690	+	WP_011546961.1	WP_011546961.1		FkbM family methyltransferase			BCEN2424_RS25830	1974	657	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2296748	2297164	-							BCEN2424_RS25835	417		old_locus_tag=Bcen2424_5230
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2296748	2297164	-	WP_041489353.1	WP_041489353.1		hypothetical protein			BCEN2424_RS25835	417	138	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2297236	2298039	-							BCEN2424_RS25840	804		old_locus_tag=Bcen2424_5231
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2297236	2298039	-	WP_011694853.1	WP_011694853.1		EAL domain-containing protein			BCEN2424_RS25840	804	267	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2298238	2298612	+							BCEN2424_RS36045	375		old_locus_tag=Bcen2424_5232
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2298238	2298612	+	WP_011546958.1	WP_011546958.1		hypothetical protein			BCEN2424_RS36045	375	124	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2298827	2299969	-							BCEN2424_RS25845	1143		old_locus_tag=Bcen2424_5233
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2298827	2299969	-	WP_011546957.1	WP_011546957.1		DUF2827 domain-containing protein			BCEN2424_RS25845	1143	380	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2300311	2301696	+							BCEN2424_RS25850	1386		old_locus_tag=Bcen2424_5234
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2300311	2301696	+	WP_011546956.1	WP_011546956.1		hypothetical protein			BCEN2424_RS25850	1386	461	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2301784	2303898	-							BCEN2424_RS25855	2115		old_locus_tag=Bcen2424_5235
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2301784	2303898	-	WP_011546955.1	WP_011546955.1		phospholipase C, phosphocholine-specific			BCEN2424_RS25855	2115	704	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2303941	2304144	-							BCEN2424_RS25860	204		old_locus_tag=Bcen2424_5236
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2303941	2304144	-	WP_011694854.1	WP_011694854.1		hypothetical protein			BCEN2424_RS25860	204	67	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2304482	2306479	-							BCEN2424_RS25865	1998		old_locus_tag=Bcen2424_5237
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2304482	2306479	-	WP_011546953.1	WP_011546953.1		acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha			BCEN2424_RS25865	1998	665	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2306516	2307301	-							BCEN2424_RS25870	786		old_locus_tag=Bcen2424_5238
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2306516	2307301	-	WP_011546952.1	WP_011546952.1		enoyl-CoA hydratase/isomerase family protein			BCEN2424_RS25870	786	261	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2307321	2308928	-							BCEN2424_RS25875	1608		old_locus_tag=Bcen2424_5239
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2307321	2308928	-	WP_011546951.1	WP_011546951.1		methylcrotonoyl-CoA carboxylase			BCEN2424_RS25875	1608	535	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2308959	2310140	-							BCEN2424_RS25880	1182		old_locus_tag=Bcen2424_5240
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2308959	2310140	-	WP_006480547.1	WP_006480547.1		isovaleryl-CoA dehydrogenase			BCEN2424_RS25880	1182	393	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2310311	2311057	+							BCEN2424_RS25885	747		old_locus_tag=Bcen2424_5241
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2310311	2311057	+	WP_011546950.1	WP_011546950.1		TetR/AcrR family transcriptional regulator			BCEN2424_RS25885	747	248	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2311112	2311600	-							BCEN2424_RS25890	489		old_locus_tag=Bcen2424_5242
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2311112	2311600	-	WP_006480545.1	WP_006480545.1		winged helix-turn-helix transcriptional regulator			BCEN2424_RS25890	489	162	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2311802	2312881	+							BCEN2424_RS25895	1080		old_locus_tag=Bcen2424_5243
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2311802	2312881	+	WP_011546949.1	WP_011546949.1		aromatic ring-hydroxylating dioxygenase subunit alpha			BCEN2424_RS25895	1080	359	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2312878	2313843	+							BCEN2424_RS25900	966		old_locus_tag=Bcen2424_5244
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2312878	2313843	+	WP_011546948.1	WP_011546948.1		oxidoreductase			BCEN2424_RS25900	966	321	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2314022	2314468	-							BCEN2424_RS25905	447		old_locus_tag=Bcen2424_5245
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2314022	2314468	-	WP_011546947.1	WP_011546947.1		hypothetical protein			BCEN2424_RS25905	447	148	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2314869	2317037	+							BCEN2424_RS25910	2169		old_locus_tag=Bcen2424_5246
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2314869	2317037	+	WP_011546946.1	WP_011546946.1		TonB-dependent siderophore receptor			BCEN2424_RS25910	2169	722	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2317051	2318976	-							BCEN2424_RS25915	1926		old_locus_tag=Bcen2424_5247
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2317051	2318976	-	WP_011546945.1	WP_011546945.1		hypothetical protein			BCEN2424_RS25915	1926	641	
gene	pseudogene	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2319425	2319517	-							BCEN2424_RS36055	93		partial;pseudo
CDS	without_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2319425	2319517	-				aldehyde-activating protein			BCEN2424_RS36055	93		partial;pseudo
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2319601	2320794	-							BCEN2424_RS25920	1194		old_locus_tag=Bcen2424_5248
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2319601	2320794	-	WP_041489351.1	WP_041489351.1		porin			BCEN2424_RS25920	1194	397	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2320884	2321936	+							BCEN2424_RS25925	1053		old_locus_tag=Bcen2424_5249
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2320884	2321936	+	WP_011546943.1	WP_011546943.1		transposase			BCEN2424_RS25925	1053	350	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2322257	2322889	+							BCEN2424_RS25930	633		old_locus_tag=Bcen2424_5250
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2322257	2322889	+	WP_011546942.1	WP_011546942.1		LysE family translocator			BCEN2424_RS25930	633	210	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2322902	2323438	+							BCEN2424_RS25935	537		old_locus_tag=Bcen2424_5251
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2322902	2323438	+	WP_011546941.1	WP_011546941.1		GNAT family N-acetyltransferase			BCEN2424_RS25935	537	178	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2323549	2324283	+							BCEN2424_RS25940	735		old_locus_tag=Bcen2424_5252
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2323549	2324283	+	WP_011546940.1	WP_011546940.1		metallophosphoesterase family protein			BCEN2424_RS25940	735	244	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2324342	2324953	+							BCEN2424_RS25945	612		old_locus_tag=Bcen2424_5253
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2324342	2324953	+	WP_011546939.1	WP_011546939.1		alpha/beta fold hydrolase			BCEN2424_RS25945	612	203	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2325035	2326357	-							BCEN2424_RS25950	1323		old_locus_tag=Bcen2424_5254
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2325035	2326357	-	WP_011546938.1	WP_011546938.1		HAMP domain-containing protein			BCEN2424_RS25950	1323	440	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2326354	2327094	-							BCEN2424_RS25955	741		old_locus_tag=Bcen2424_5255
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2326354	2327094	-	WP_006480534.1	WP_006480534.1		response regulator			BCEN2424_RS25955	741	246	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2327330	2327911	+							BCEN2424_RS25960	582		old_locus_tag=Bcen2424_5256
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2327330	2327911	+	WP_011546937.1	WP_011546937.1		thioredoxin family protein			BCEN2424_RS25960	582	193	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2327964	2328602	-							BCEN2424_RS25965	639		old_locus_tag=Bcen2424_5257
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2327964	2328602	-	WP_011546936.1	WP_011546936.1		FMN-binding negative transcriptional regulator			BCEN2424_RS25965	639	212	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2328726	2330234	+							BCEN2424_RS25970	1509		old_locus_tag=Bcen2424_5258
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2328726	2330234	+	WP_011546935.1	WP_011546935.1		PLP-dependent aminotransferase family protein			BCEN2424_RS25970	1509	502	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2330359	2332590	+							BCEN2424_RS25975	2232		old_locus_tag=Bcen2424_5259
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2330359	2332590	+	WP_011546934.1	WP_011546934.1		penicillin-binding protein 1A			BCEN2424_RS25975	2232	743	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2332625	2333725	-					add		BCEN2424_RS25980	1101		old_locus_tag=Bcen2424_5260
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2332625	2333725	-	WP_011546933.1	WP_011546933.1		adenosine deaminase	add		BCEN2424_RS25980	1101	366	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2333771	2335120	-							BCEN2424_RS25985	1350		old_locus_tag=Bcen2424_5261
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2333771	2335120	-	WP_011546932.1	WP_011546932.1		NCS2 family permease			BCEN2424_RS25985	1350	449	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2335215	2336123	+							BCEN2424_RS25990	909		old_locus_tag=Bcen2424_5262
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2335215	2336123	+	WP_041489350.1	WP_041489350.1		LysR family transcriptional regulator			BCEN2424_RS25990	909	302	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2336158	2337210	-							BCEN2424_RS25995	1053		old_locus_tag=Bcen2424_5263
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2336158	2337210	-	WP_011546930.1	WP_011546930.1		nucleoside hydrolase			BCEN2424_RS25995	1053	350	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2337221	2338333	-							BCEN2424_RS26000	1113		old_locus_tag=Bcen2424_5264
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2337221	2338333	-	WP_011546929.1	WP_011546929.1		porin			BCEN2424_RS26000	1113	370	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2338495	2339820	-							BCEN2424_RS26005	1326		old_locus_tag=Bcen2424_5265
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2338495	2339820	-	WP_011546928.1	WP_011546928.1		hypothetical protein			BCEN2424_RS26005	1326	441	
gene	protein_coding	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2340218	2341636	-							BCEN2424_RS26010	1419		old_locus_tag=Bcen2424_5266
CDS	with_protein	GCF_000203955.1	Primary Assembly	chromosome	2	NC_008543.1	2340218	2341636	-	WP_011546927.1	WP_011546927.1		MFS transporter			BCEN2424_RS26010	1419	472	
