# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2096014	2097564	-							Bcen2424_5072	1551		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2096014	2097564	-	ABK11805.1			sulfatase			Bcen2424_5072	1551	516	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2097805	2098710	+							Bcen2424_5073	906		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2097805	2098710	+	ABK11806.1			transcriptional regulator, LysR family			Bcen2424_5073	906	301	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2098915	2099799	+							Bcen2424_5074	885		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2098915	2099799	+	ABK11807.1			formyltetrahydrofolate deformylase			Bcen2424_5074	885	294	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2099910	2101565	-							Bcen2424_5075	1656		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2099910	2101565	-	ABK11808.1			amino acid/polyamine/organocation transporter, APC superfamily			Bcen2424_5075	1656	551	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2101791	2102654	-							Bcen2424_5076	864		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2101791	2102654	-	ABK11809.1			Substrate-binding region of ABC-type glycine betaine transport system			Bcen2424_5076	864	287	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2102789	2103937	-							Bcen2424_5077	1149		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2102789	2103937	-	ABK11810.1			Oxidoreductase FAD-binding domain protein			Bcen2424_5077	1149	382	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2103967	2105208	-							Bcen2424_5078	1242		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2103967	2105208	-	ABK11811.1			Rieske (2Fe-2S) domain protein			Bcen2424_5078	1242	413	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2105262	2106047	-							Bcen2424_5079	786		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2105262	2106047	-	ABK11812.1			electron transfer flavoprotein beta-subunit			Bcen2424_5079	786	261	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2106044	2107213	-							Bcen2424_5080	1170		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2106044	2107213	-	ABK11813.1			electron transfer flavoprotein, alpha subunit			Bcen2424_5080	1170	389	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2107218	2109143	-							Bcen2424_5081	1926		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2107218	2109143	-	ABK11814.1			protein of unknown function DUF224, cysteine-rich region domain protein			Bcen2424_5081	1926	641	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2109147	2111210	-							Bcen2424_5082	2064		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2109147	2111210	-	ABK11815.1			NADH:flavin oxidoreductase/NADH oxidase			Bcen2424_5082	2064	687	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2111287	2111820	-							Bcen2424_5083	534		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2111287	2111820	-	ABK11816.1			4-vinyl reductase, 4VR			Bcen2424_5083	534	177	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2111959	2112930	-							Bcen2424_5084	972		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2111959	2112930	-	ABK11817.1			Membrane dipeptidase			Bcen2424_5084	972	323	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2112969	2114312	-							Bcen2424_5085	1344		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2112969	2114312	-	ABK11818.1			serine hydroxymethyltransferase			Bcen2424_5085	1344	447	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2114599	2115714	+							Bcen2424_5086	1116		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2114599	2115714	+	ABK11819.1			transcriptional regulator, AraC family with amidase-like domain			Bcen2424_5086	1116	371	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2115770	2117233	-							Bcen2424_5087	1464		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2115770	2117233	-	ABK11820.1			coagulation factor 5/8 type domain protein			Bcen2424_5087	1464	487	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2117446	2118882	+							Bcen2424_5088	1437		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2117446	2118882	+	ABK11821.1			transcriptional regulator, GntR family			Bcen2424_5088	1437	478	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2119086	2119844	+							Bcen2424_5089	759		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2119086	2119844	+	ABK11822.1			conserved hypothetical protein			Bcen2424_5089	759	252	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2119930	2121126	-							Bcen2424_5090	1197		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2119930	2121126	-	ABK11823.1			glutathione-independent formaldehyde dehydrogenase			Bcen2424_5090	1197	398	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2121355	2122545	-							Bcen2424_5091	1191		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2121355	2122545	-	ABK11824.1			secretion protein HlyD family protein			Bcen2424_5091	1191	396	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2122545	2124395	-							Bcen2424_5092	1851		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2122545	2124395	-	ABK11825.1			RND efflux system, outer membrane lipoprotein, NodT family			Bcen2424_5092	1851	616	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2124407	2125345	-							Bcen2424_5093	939		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2124407	2125345	-	ABK11826.1			rhamnosyltransferase			Bcen2424_5093	939	312	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2125356	2126951	-							Bcen2424_5094	1596		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2125356	2126951	-	ABK11827.1			drug resistance transporter, EmrB/QacA subfamily			Bcen2424_5094	1596	531	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2126948	2128231	-							Bcen2424_5095	1284		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2126948	2128231	-	ABK11828.1			glycosyl transferase, family 28			Bcen2424_5095	1284	427	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2128249	2128818	-							Bcen2424_5096	570		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2128249	2128818	-	ABK11829.1			Isoprenylcysteine carboxyl methyltransferase			Bcen2424_5096	570	189	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2128886	2129788	-							Bcen2424_5097	903		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2128886	2129788	-	ABK11830.1			alpha/beta hydrolase			Bcen2424_5097	903	300	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2130513	2131097	+							Bcen2424_5098	585		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2130513	2131097	+	ABK11831.1			transcriptional regulator, TetR family			Bcen2424_5098	585	194	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2131130	2132599	+							Bcen2424_5099	1470		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2131130	2132599	+	ABK11832.1			betaine aldehyde dehydrogenase			Bcen2424_5099	1470	489	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2132616	2134316	+							Bcen2424_5100	1701		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2132616	2134316	+	ABK11833.1			choline dehydrogenase			Bcen2424_5100	1701	566	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2134389	2135489	-							Bcen2424_5101	1101		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2134389	2135489	-	ABK11834.1			conserved hypothetical protein			Bcen2424_5101	1101	366	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2135898	2136401	-							Bcen2424_5102	504		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2135898	2136401	-	ABK11835.1			conserved hypothetical protein			Bcen2424_5102	504	167	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2136523	2137347	-							Bcen2424_5103	825		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2136523	2137347	-	ABK11836.1			OmpW family protein			Bcen2424_5103	825	274	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2137421	2138674	-							Bcen2424_5104	1254		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2137421	2138674	-	ABK11837.1			conserved hypothetical protein			Bcen2424_5104	1254	417	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2138746	2140344	-							Bcen2424_5105	1599		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2138746	2140344	-	ABK11838.1			conserved hypothetical protein			Bcen2424_5105	1599	532	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2140961	2141257	-							Bcen2424_5106	297		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2140961	2141257	-	ABK11839.1			Cupin 2, conserved barrel domain protein			Bcen2424_5106	297	98	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2141682	2142632	+							Bcen2424_5107	951		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2141682	2142632	+	ABK11840.1			ABC transporter related			Bcen2424_5107	951	316	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2142629	2143390	+							Bcen2424_5108	762		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2142629	2143390	+	ABK11841.1			ABC-2 type transporter			Bcen2424_5108	762	253	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2143552	2144976	+							Bcen2424_5109	1425		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2143552	2144976	+	ABK11842.1			major facilitator superfamily MFS_1			Bcen2424_5109	1425	474	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2145167	2145397	-							Bcen2424_5110	231		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2145167	2145397	-	ABK11843.1			conserved hypothetical protein			Bcen2424_5110	231	76	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2145553	2147322	+							Bcen2424_5111	1770		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2145553	2147322	+	ABK11844.1			PAS/PAC sensor hybrid histidine kinase			Bcen2424_5111	1770	589	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2147482	2147913	+							Bcen2424_5112	432		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2147482	2147913	+	ABK11845.1			DGPFAETKE family protein			Bcen2424_5112	432	143	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2148009	2148815	+							Bcen2424_5113	807		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2148009	2148815	+	ABK11846.1			conserved hypothetical protein			Bcen2424_5113	807	268	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2148812	2149552	+							Bcen2424_5114	741		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2148812	2149552	+	ABK11847.1			alpha/beta hydrolase fold protein			Bcen2424_5114	741	246	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2149649	2150536	+							Bcen2424_5115	888		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2149649	2150536	+	ABK11848.1			putative esterase			Bcen2424_5115	888	295	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2150698	2150928	-							Bcen2424_5116	231		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2150698	2150928	-	ABK11849.1			conserved hypothetical protein			Bcen2424_5116	231	76	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2151136	2152035	-							Bcen2424_5117	900		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2151136	2152035	-	ABK11850.1			conserved hypothetical protein			Bcen2424_5117	900	299	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2152105	2152452	+							Bcen2424_5118	348		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2152105	2152452	+	ABK11851.1			conserved hypothetical protein			Bcen2424_5118	348	115	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2152718	2153857	-							Bcen2424_5119	1140		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2152718	2153857	-	ABK11852.1			coenzyme PQQ biosynthesis protein E			Bcen2424_5119	1140	379	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2153859	2154113	-							Bcen2424_5120	255		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2153859	2154113	-	ABK11853.1			coenzyme PQQ synthesis D			Bcen2424_5120	255	84	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2154137	2154856	-							Bcen2424_5121	720		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2154137	2154856	-	ABK11854.1			coenzyme PQQ biosynthesis protein C			Bcen2424_5121	720	239	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2154859	2155782	-							Bcen2424_5122	924		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2154859	2155782	-	ABK11855.1			coenzyme PQQ biosynthesis protein B			Bcen2424_5122	924	307	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2156236	2158278	-							Bcen2424_5123	2043		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2156236	2158278	-	ABK11856.1			GAF modulated sigma54 specific transcriptional regulator, Fis family			Bcen2424_5123	2043	680	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2158593	2159609	+							Bcen2424_5124	1017		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2158593	2159609	+	ABK11857.1			prolyl aminopeptidase, Serine peptidase, MEROPS family S33			Bcen2424_5124	1017	338	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2159679	2162012	-							Bcen2424_5125	2334		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2159679	2162012	-	ABK11858.1			TonB-dependent receptor			Bcen2424_5125	2334	777	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2162444	2164165	+							Bcen2424_5126	1722		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2162444	2164165	+	ABK11859.1			Pyrrolo-quinoline quinone			Bcen2424_5126	1722	573	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2164194	2165441	+							Bcen2424_5127	1248		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2164194	2165441	+	ABK11860.1			amino acid ABC transporter substrate-binding protein, PAAT family			Bcen2424_5127	1248	415	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2165540	2165854	+							Bcen2424_5128	315		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2165540	2165854	+	ABK11861.1			High potential iron-sulfur protein			Bcen2424_5128	315	104	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2165838	2167724	+							Bcen2424_5129	1887		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2165838	2167724	+	ABK11862.1			RNA polymerase, sigma 28 subunit			Bcen2424_5129	1887	628	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2167919	2169955	+							Bcen2424_5130	2037		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2167919	2169955	+	ABK11863.1			acetyl-coenzyme A synthetase			Bcen2424_5130	2037	678	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2170173	2171243	+							Bcen2424_5131	1071		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2170173	2171243	+	ABK11864.1			outer membrane protein (porin)			Bcen2424_5131	1071	356	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2171494	2172900	+							Bcen2424_5132	1407		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2171494	2172900	+	ABK11865.1			methyl-accepting chemotaxis sensory transducer			Bcen2424_5132	1407	468	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2172925	2175354	-							Bcen2424_5133	2430		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2172925	2175354	-	ABK11866.1			penicillin-binding protein 1C			Bcen2424_5133	2430	809	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2175400	2181402	-							Bcen2424_5134	6003		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2175400	2181402	-	ABK11867.1			alpha-2-macroglobulin domain protein			Bcen2424_5134	6003	2000	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2181716	2182777	-							Bcen2424_5135	1062		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2181716	2182777	-	ABK11868.1			transposase, IS605 OrfB family			Bcen2424_5135	1062	353	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2182858	2184126	+							Bcen2424_5136	1269		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2182858	2184126	+	ABK11869.1			lipoprotein releasing system, transmembrane protein, LolC/E family			Bcen2424_5136	1269	422	
gene	protein_coding	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2184162	2185007	-							Bcen2424_5137	846		
CDS	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2184162	2185007	-	ABK11870.1			conserved hypothetical protein			Bcen2424_5137	846	281	
